GH,XGH,GA,XGA,Side
1,1.33,2,0.76,0
1,1.75,1,1.31,1
2,2.81,1,0.74,0
2,2.11,3,1.39,1
1,1.43,1,1.33,0
4,4.38,1,1.62,1
4,2.10,3,3.19,0
0,0.27,0,1.10,1
1,0.62,2,1.46,0
2,2.62,2,1.38,1
2,1.83,1,1.14,0
1,2.01,3,3.22,1
1,0.71,0,1.65,0
1,1.54,0,0.77,0
1,2.01,1,0.76,1
2,1.75,2,0.73,0
2,0.38,3,2.67,1
1,0.87,2,1.04,1
2,2.08,0,0.78,0
3,3.80,0,0.20,1
4,1.67,0,1.06,0
2,0.51,3,2.20,1
5,2.01,1,1.55,0
2,0.96,1,2.85,1
0,2.35,0,0.18,0
3,1.36,1,1.49,1
3,1.77,0,0.87,0
0,0.65,4,3.61,1
1,2.10,3,2.22,0
6,2.39,0,1.38,1
1,0.28,4,2.93,1
0,1.82,0,0.59,0
3,1.43,4,2.58,1
8,4.15,1,0.67,0
