GH,XGH,GA,XGA,Side
3,3.09,1,0.70,1
0,0.10,3,1.71,0
3,1.40,1,0.78,1
0,0.36,2,2.59,0
1,1.43,1,1.33,1
2,1.49,0,2.41,0
0,0.60,3,0.56,1
1,0.82,3,2.76,0
1,0.59,2,2.16,0
1,1.85,1,0.59,1
3,2.56,2,1.84,0
3,2.81,3,1.37,1
1,0.64,2,3.29,0
3,2.82,0,0.19,1
0,0.63,4,4.18,0
1,1.81,0,0.72,1
0,1.31,3,2.04,0
1,1.16,3,3.31,0
4,3.42,1,0.36,1
3,1.28,1,1.87,0
3,2.36,1,1.40,1
2,0.51,3,2.20,0
1,0.99,0,0.28,1
1,0.58,5,5.94,0
6,3.78,0,0.16,1
6,2.67,0,0.30,1
1,0.72,1,3.24,0
5,4.31,0,0.48,1
1,0.97,4,3.35,0
1,2.61,0,0.13,1
1,1.91,1,1.69,0
3,5.36,1,0.87,1
0,0.61,0,1.72,0
5,4.63,1,0.95,1
